date,away_team,home_team,away_runs,home_runs,season
2021-05-07,TBA,OAK,1,2,2021
2021-05-07,COL,SLN,0,5,2021
2021-05-07,PHI,ATL,12,2,2021
2021-05-07,PIT,CHN,2,3,2021
2021-05-07,LAN,ANA,2,9,2021
2021-05-07,ARI,NYN,4,5,2021
2021-05-07,SDN,SFN,4,5,2021
2021-05-07,MIL,MIA,1,6,2021
2021-05-08,SEA,TEX,8,9,2021
2021-05-08,WAS,NYA,3,4,2021
2021-05-08,TOR,HOU,8,4,2021
2021-05-08,MIN,DET,3,7,2021
2021-05-08,CIN,CLE,2,9,2021
2021-05-08,BOS,BAL,11,6,2021
2021-05-08,TBA,OAK,3,6,2021
2021-05-08,COL,SLN,8,9,2021
2021-05-08,LAN,ANA,14,11,2021
2021-05-08,PHI,ATL,7,8,2021
2021-05-08,PIT,CHN,2,3,2021
2021-05-08,CHA,KCA,9,1,2021
2021-05-08,MIL,MIA,6,2,2021
2021-05-08,ARI,NYN,2,4,2021
2021-05-08,SDN,SFN,1,7,2021
2021-05-09,SEA,TEX,2,10,2021
2021-05-09,TBA,OAK,4,3,2021
2021-05-09,WAS,NYA,2,3,2021
2021-05-09,CHA,KCA,9,3,2021
2021-05-09,TOR,HOU,4,7,2021
2021-05-09,BOS,BAL,4,3,2021
2021-05-09,COL,SLN,0,2,2021
2021-05-09,SDN,SFN,11,1,2021
2021-05-09,MIL,MIA,2,1,2021
2021-05-09,PIT,CHN,6,5,2021
2021-05-09,PHI,ATL,1,6,2021
2021-05-09,LAN,ANA,1,2,2021
2021-05-09,ARI,NYN,2,4,2021
2021-05-10,BOS,BAL,1,4,2021
2021-05-10,ANA,HOU,5,4,2021
2021-05-10,TEX,SFN,1,3,2021
2021-05-10,MIA,ARI,2,5,2021
2021-05-10,CIN,PIT,14,1,2021
2021-05-11,NYA,TBA,3,1,2021
2021-05-11,ANA,HOU,1,5,2021
2021-05-11,KCA,DET,7,8,2021
2021-05-11,CHN,CLE,2,3,2021
2021-05-11,MIN,CHA,3,9,2021
2021-05-11,PHI,WAS,6,2,2021
2021-05-11,TEX,SFN,2,4,2021
2021-05-11,OAK,BOS,3,2,2021
2021-05-11,BAL,NYN,2,3,2021
2021-05-11,SLN,MIL,6,1,2021
2021-05-11,SEA,LAN,4,6,2021
2021-05-11,SDN,COL,8,1,2021
2021-05-11,TOR,ATL,5,3,2021
2021-05-11,MIA,ARI,3,11,2021
2021-05-11,CIN,PIT,2,7,2021
2021-05-12,OAK,BOS,4,1,2021
2021-05-12,ANA,HOU,1,9,2021
2021-05-12,NYA,TBA,1,0,2021
2021-05-12,KCA,DET,2,4,2021
2021-05-12,CHN,CLE,1,2,2021
2021-05-12,MIN,CHA,8,13,2021
2021-05-12,PHI,WAS,5,2,2021
2021-05-12,TOR,ATL,4,1,2021
2021-05-12,BAL,NYN,1,7,2021
2021-05-12,SLN,MIL,1,4,2021
2021-05-12,SEA,LAN,1,7,2021
2021-05-12,SDN,COL,2,3,2021
2021-05-12,SDN,COL,5,3,2021
2021-05-12,MIA,ARI,3,2,2021
2021-05-12,CIN,PIT,5,1,2021
2021-05-13,MIN,CHA,2,4,2021
2021-05-13,NYA,TBA,1,9,2021
2021-05-13,CLE,SEA,4,2,2021
2021-05-13,TEX,HOU,3,4,2021
2021-05-13,KCA,DET,3,4,2021
2021-05-13,OAK,BOS,1,8,2021
2021-05-13,SFN,PIT,3,1,2021
2021-05-13,PHI,WAS,1,5,2021
2021-05-13,SLN,MIL,2,0,2021
2021-05-13,CIN,COL,8,13,2021
2021-05-13,TOR,ATL,8,4,2021
2021-05-13,MIA,ARI,5,1,2021
2021-05-14,PHI,TOR,5,1,2021
2021-05-14,NYN,TBA,2,3,2021
2021-05-14,CLE,SEA,3,7,2021
2021-05-14,OAK,MIN,6,1,2021
2021-05-14,TEX,HOU,4,10,2021
2021-05-14,CHN,DET,4,2,2021
2021-05-14,KCA,CHA,1,3,2021
2021-05-14,KCA,CHA,6,2,2021
2021-05-14,NYA,BAL,5,4,2021
2021-05-14,SLN,SDN,4,5,2021
2021-05-14,SFN,PIT,2,3,2021
2021-05-14,ATL,MIL,6,3,2021
2021-05-14,MIA,LAN,6,9,2021
2021-05-14,CIN,COL,6,9,2021
2021-05-14,WAS,ARI,17,2,2021
2021-05-14,ANA,BOS,3,4,2021
2021-05-15,KCA,CHA,5,1,2021
2021-05-15,PHI,TOR,0,4,2021
2021-05-15,NYN,TBA,5,12,2021
2021-05-15,OAK,MIN,4,5,2021
2021-05-15,TEX,HOU,5,6,2021
2021-05-15,CHN,DET,8,9,2021
2021-05-15,ANA,BOS,0,9,2021
2021-05-15,CLE,SEA,3,7,2021
2021-05-15,SLN,SDN,3,13,2021
2021-05-15,SFN,PIT,6,8,2021
2021-05-15,ATL,MIL,5,1,2021
2021-05-15,MIA,LAN,0,7,2021
2021-05-15,CIN,COL,6,5,2021
2021-05-15,WAS,ARI,4,11,2021
2021-05-15,NYA,BAL,8,2,2021
2021-05-16,PHI,TOR,8,10,2021
2021-05-16,NYN,TBA,1,7,2021
2021-05-16,CLE,SEA,2,3,2021
2021-05-16,TEX,HOU,2,6,2021
2021-05-16,CHN,DET,5,1,2021
2021-05-16,KCA,CHA,3,4,2021
2021-05-16,ANA,BOS,6,5,2021
2021-05-16,OAK,MIN,7,6,2021
2021-05-16,SLN,SDN,3,5,2021
2021-05-16,SFN,PIT,4,1,2021
2021-05-16,ATL,MIL,9,10,2021
2021-05-16,MIA,LAN,3,2,2021
2021-05-16,CIN,COL,7,6,2021
2021-05-16,WAS,ARI,3,0,2021
2021-05-16,NYA,BAL,6,10,2021
2021-05-17,NYA,TEX,2,5,2021
2021-05-17,DET,SEA,4,1,2021
2021-05-17,CHA,MIN,16,4,2021
2021-05-17,CLE,ANA,4,7,2021
2021-05-17,COL,SDN,0,7,2021
2021-05-17,SFN,CIN,6,3,2021
2021-05-17,WAS,CHN,3,7,2021
2021-05-17,NYN,ATL,3,1,2021
2021-05-17,ARI,LAN,1,3,2021
2021-05-18,MIL,KCA,0,2,2021
2021-05-18,BOS,TOR,0,8,2021
2021-05-18,NYA,TEX,7,4,2021
2021-05-18,DET,SEA,5,0,2021
2021-05-18,HOU,OAK,5,6,2021
2021-05-18,CHA,MIN,4,5,2021
2021-05-18,TBA,BAL,13,6,2021
2021-05-18,PIT,SLN,2,5,2021
2021-05-18,CLE,ANA,6,5,2021
2021-05-18,COL,SDN,1,2,2021
2021-05-18,MIA,PHI,3,8,2021
2021-05-18,ARI,LAN,1,9,2021
2021-05-18,SFN,CIN,4,2,2021
2021-05-18,WAS,CHN,3,6,2021
2021-05-18,NYN,ATL,4,3,2021
2021-05-19,NYA,TEX,2,0,2021
2021-05-19,DET,SEA,6,2,2021
2021-05-19,HOU,OAK,8,1,2021
2021-05-19,CHA,MIN,2,1,2021
2021-05-19,MIL,KCA,4,6,2021
2021-05-19,TBA,BAL,9,7,2021
2021-05-19,CLE,ANA,3,2,2021
2021-05-19,PIT,SLN,5,8,2021
2021-05-19,COL,SDN,0,3,2021
2021-05-19,BOS,TOR,7,3,2021
2021-05-19,ARI,LAN,2,4,2021
2021-05-19,SFN,CIN,4,0,2021
2021-05-19,WAS,CHN,4,3,2021
2021-05-19,NYN,ATL,4,5,2021
2021-05-19,MIA,PHI,3,1,2021
2021-05-20,TBA,BAL,10,1,2021
2021-05-20,BOS,TOR,8,7,2021
2021-05-20,MIN,ANA,6,3,2021
2021-05-20,HOU,OAK,8,4,2021
2021-05-20,MIN,ANA,1,7,2021
2021-05-20,NYA,TEX,2,0,2021
2021-05-20,ARI,LAN,2,3,2021
2021-05-20,SFN,CIN,19,4,2021
2021-05-20,WAS,CHN,2,5,2021
2021-05-20,PIT,ATL,6,4,2021
2021-05-20,MIA,PHI,6,0,2021
2021-05-21,TBA,TOR,9,7,2021
2021-05-21,HOU,TEX,5,7,2021
2021-05-21,DET,KCA,7,5,2021
2021-05-21,MIN,CLE,10,0,2021
2021-05-21,OAK,ANA,8,4,2021
2021-05-21,BAL,WAS,2,4,2021
2021-05-21,CHN,SLN,12,3,2021
2021-05-21,CHA,NYA,1,2,2021
2021-05-21,SEA,SDN,1,16,2021
2021-05-21,BOS,PHI,11,3,2021
2021-05-21,NYN,MIA,6,5,2021
2021-05-21,ARI,COL,1,7,2021
2021-05-21,MIL,CIN,4,9,2021
2021-05-21,PIT,ATL,1,20,2021
2021-05-21,LAN,SFN,2,1,2021
2021-05-22,CHA,NYA,0,7,2021
2021-05-22,DET,KCA,5,7,2021
2021-05-22,MIN,CLE,3,5,2021
2021-05-22,OAK,ANA,6,2,2021
2021-05-22,BAL,WAS,9,12,2021
2021-05-22,CHN,SLN,1,2,2021
2021-05-22,NYN,MIA,1,3,2021
2021-05-22,SEA,SDN,4,6,2021
2021-05-22,BOS,PHI,4,3,2021
2021-05-22,ARI,COL,6,7,2021
2021-05-22,MIL,CIN,4,3,2021
2021-05-22,PIT,ATL,1,6,2021
2021-05-22,HOU,TEX,4,8,2021
2021-05-22,LAN,SFN,6,3,2021
2021-05-22,TBA,TOR,3,1,2021
2021-05-23,TBA,TOR,6,4,2021
2021-05-23,MIN,CLE,8,5,2021
2021-05-23,OAK,ANA,5,6,2021
2021-05-23,CHA,NYA,4,5,2021
2021-05-23,HOU,TEX,2,3,2021
2021-05-23,DET,KCA,2,3,2021
2021-05-23,BAL,WAS,5,6,2021
2021-05-23,BOS,PHI,2,6,2021
2021-05-23,LAN,SFN,11,5,2021
2021-05-23,SEA,SDN,2,9,2021
2021-05-23,NYN,MIA,1,5,2021
2021-05-23,ARI,COL,3,4,2021
2021-05-23,MIL,CIN,9,4,2021
2021-05-23,PIT,ATL,1,7,2021
2021-05-23,CHN,SLN,2,1,2021
2021-05-24,TBA,TOR,14,8,2021
2021-05-24,SEA,OAK,4,2,2021
2021-05-24,BAL,MIN,3,8,2021
2021-05-24,CLE,DET,6,5,2021
2021-05-24,SLN,CHA,1,5,2021
2021-05-24,COL,NYN,3,2,2021
2021-05-24,SDN,MIL,3,5,2021
2021-05-24,PHI,MIA,6,9,2021
2021-05-25,KCA,TBA,2,1,2021
2021-05-25,SEA,OAK,4,3,2021
2021-05-25,TOR,NYA,6,2,2021
2021-05-25,BAL,MIN,4,7,2021
2021-05-25,LAN,HOU,9,2,2021
2021-05-25,CLE,DET,4,1,2021
2021-05-25,SLN,CHA,3,8,2021
2021-05-25,SDN,MIL,7,1,2021
2021-05-25,TEX,ANA,5,11,2021
2021-05-25,CIN,WAS,2,1,2021
2021-05-25,CHN,PIT,4,3,2021
2021-05-25,COL,NYN,1,3,2021
2021-05-25,PHI,MIA,2,0,2021
2021-05-25,SFN,ARI,8,0,2021
2021-05-25,ATL,BOS,3,1,2021
2021-05-26,CLE,DET,0,1,2021
2021-05-26,KCA,TBA,1,2,2021
2021-05-26,SEA,OAK,3,6,2021
2021-05-26,BAL,MIN,2,3,2021
2021-05-26,LAN,HOU,2,5,2021
2021-05-26,SLN,CHA,4,0,2021
2021-05-26,SFN,ARI,5,4,2021
2021-05-26,TEX,ANA,8,9,2021
2021-05-26,CIN,WAS,3,5,2021
2021-05-26,CHN,PIT,4,1,2021
2021-05-26,SDN,MIL,2,1,2021
2021-05-26,PHI,MIA,2,4,2021
2021-05-26,ATL,BOS,5,9,2021
2021-05-27,KCA,TBA,2,7,2021
2021-05-27,TEX,SEA,0,5,2021
2021-05-27,ANA,OAK,0,5,2021
2021-05-27,TOR,NYA,3,5,2021
2021-05-27,TOR,NYA,2,0,2021
2021-05-27,CLE,DET,5,2,2021
2021-05-27,BAL,CHA,1,5,2021
2021-05-27,CHN,PIT,5,3,2021
2021-05-27,COL,NYN,2,4,2021
2021-05-27,COL,NYN,0,1,2021
2021-05-27,SDN,MIL,5,6,2021
2021-05-27,PHI,MIA,3,2,2021
2021-05-27,SFN,LAN,3,4,2021
2021-05-27,SLN,ARI,5,4,2021
2021-05-27,CIN,WAS,3,0,2021
2021-05-28,SDN,HOU,10,3,2021
2021-05-28,TEX,SEA,2,3,2021
2021-05-28,ANA,OAK,1,3,2021
2021-05-28,NYA,DET,2,3,2021
2021-05-28,KCA,MIN,8,3,2021
2021-05-28,MIA,BOS,2,5,2021
2021-05-28,SFN,LAN,8,5,2021
2021-05-28,TOR,CLE,11,2,2021
2021-05-28,CIN,CHN,0,1,2021
2021-05-28,SLN,ARI,8,6,2021
2021-05-29,PHI,TBA,3,5,2021
2021-05-29,TEX,SEA,2,3,2021
2021-05-29,ANA,OAK,4,0,2021
2021-05-29,KCA,MIN,5,6,2021
2021-05-29,SDN,HOU,11,8,2021
2021-05-29,NYA,DET,1,6,2021
2021-05-29,BAL,CHA,1,3,2021
2021-05-29,BAL,CHA,4,7,2021
2021-05-29,MIA,BOS,1,3,2021
2021-05-29,MIL,WAS,6,2,2021
2021-05-29,MIL,WAS,4,1,2021
2021-05-29,COL,PIT,0,4,2021
2021-05-29,COL,PIT,0,7,2021
2021-05-29,ATL,NYN,2,13,2021
2021-05-29,SFN,LAN,11,6,2021
2021-05-29,CIN,CHN,2,10,2021
2021-05-29,SLN,ARI,7,4,2021
2021-05-30,PHI,TBA,2,6,2021
2021-05-30,ANA,OAK,4,2,2021
2021-05-30,KCA,MIN,6,3,2021
2021-05-30,SDN,HOU,4,7,2021
2021-05-30,NYA,DET,2,6,2021
2021-05-30,TOR,CLE,5,6,2021
2021-05-30,TEX,SEA,2,4,2021
2021-05-30,BAL,CHA,1,3,2021
2021-05-30,MIL,WAS,3,0,2021
2021-05-30,COL,PIT,4,3,2021
2021-05-30,SFN,LAN,5,4,2021
2021-05-30,CIN,CHN,5,1,2021
2021-05-30,SLN,ARI,2,9,2021
2021-05-30,TOR,CLE,4,1,2021
2021-05-31,OAK,SEA,5,6,2021
2021-05-31,PIT,KCA,3,7,2021
2021-05-31,BOS,HOU,2,11,2021
2021-05-31,CHA,CLE,1,3,2021
2021-05-31,CHA,CLE,8,6,2021
2021-05-31,MIN,BAL,3,2,2021
2021-05-31,TBA,NYA,3,1,2021
2021-05-31,DET,MIL,2,3,2021
2021-05-31,SLN,LAN,4,9,2021
2021-05-31,PHI,CIN,1,11,2021
2021-05-31,SDN,CHN,2,7,2021
2021-05-31,WAS,ATL,3,5,2021
2021-05-31,NYN,ARI,6,2,2021
2021-05-31,ANA,SFN,1,6,2021
2021-06-01,MIA,TOR,1,5,2021
2021-06-01,OAK,SEA,12,6,2021
2021-06-01,TBA,NYA,3,5,2021
2021-06-01,PIT,KCA,5,10,2021
2021-06-01,BOS,HOU,1,5,2021
2021-06-01,CHA,CLE,5,6,2021
2021-06-01,MIN,BAL,4,7,2021
2021-06-01,SLN,LAN,3,2,2021
2021-06-01,DET,MIL,10,7,2021
2021-06-01,TEX,COL,2,3,2021
2021-06-01,PHI,CIN,17,3,2021
2021-06-01,SDN,CHN,3,4,2021
2021-06-01,WAS,ATL,11,6,2021
2021-06-01,NYN,ARI,5,6,2021
2021-06-01,ANA,SFN,8,1,2021
2021-06-02,BOS,HOU,1,2,2021
2021-06-02,MIA,TOR,5,6,2021
2021-06-02,TBA,NYA,3,4,2021
2021-06-02,MIN,BAL,3,6,2021
2021-06-02,OAK,SEA,6,0,2021
2021-06-02,TEX,COL,3,6,2021
2021-06-02,SDN,CHN,1,6,2021
2021-06-02,WAS,ATL,5,3,2021
2021-06-02,NYN,ARI,7,6,2021
2021-06-02,SLN,LAN,3,14,2021
2021-06-03,TBA,NYA,9,2,2021
2021-06-03,MIN,KCA,5,6,2021
2021-06-03,BOS,HOU,5,1,2021
2021-06-03,DET,CHA,1,4,2021
2021-06-03,SEA,ANA,6,2,2021
2021-06-03,CIN,SLN,4,2,2021
2021-06-03,NYN,SDN,3,4,2021
2021-06-03,MIA,PIT,3,5,2021
2021-06-03,ARI,MIL,4,7,2021
2021-06-03,TEX,COL,6,11,2021
2021-06-03,WAS,ATL,1,5,2021
2021-06-03,CHN,SFN,2,7,2021
2021-06-04,CLE,BAL,1,3,2021
2021-06-04,HOU,TOR,13,1,2021
2021-06-04,TBA,TEX,4,5,2021
2021-06-04,BOS,NYA,5,2,2021
2021-06-04,MIN,KCA,5,14,2021
2021-06-04,DET,CHA,8,9,2021
2021-06-04,SEA,ANA,2,3,2021
2021-06-04,ARI,MIL,1,5,2021
2021-06-04,CHN,SFN,5,8,2021
2021-06-04,NYN,SDN,0,2,2021
2021-06-04,MIA,PIT,2,9,2021
2021-06-04,WAS,PHI,2,1,2021
2021-06-04,OAK,COL,9,5,2021
2021-06-04,LAN,ATL,9,5,2021
2021-06-04,CIN,SLN,6,4,2021
2021-06-05,CLE,BAL,10,4,2021
2021-06-05,TBA,TEX,3,0,2021
2021-06-05,BOS,NYA,7,3,2021
2021-06-05,MIN,KCA,5,4,2021
2021-06-05,HOU,TOR,2,6,2021
2021-06-05,DET,CHA,4,3,2021
2021-06-05,SEA,ANA,5,12,2021
2021-06-05,WAS,PHI,2,5,2021
2021-06-05,CHN,SFN,3,4,2021
2021-06-05,NYN,SDN,4,0,2021
2021-06-05,MIA,PIT,7,8,2021
2021-06-05,ARI,MIL,5,7,2021
2021-06-05,OAK,COL,6,3,2021
2021-06-05,LAN,ATL,4,6,2021
2021-06-05,CIN,SLN,5,2,2021
2021-06-06,HOU,TOR,6,3,2021
2021-06-06,TBA,TEX,7,1,2021
2021-06-06,BOS,NYA,6,5,2021
2021-06-06,MIN,KCA,2,1,2021
2021-06-06,DET,CHA,0,3,2021
2021-06-06,CLE,BAL,5,18,2021
2021-06-06,CIN,SLN,8,7,2021
2021-06-06,SEA,ANA,9,5,2021
2021-06-06,NYN,SDN,6,2,2021
2021-06-06,MIA,PIT,3,1,2021
2021-06-06,WAS,PHI,6,12,2021
2021-06-06,ARI,MIL,0,2,2021
2021-06-06,OAK,COL,1,3,2021
2021-06-06,LAN,ATL,2,4,2021
2021-06-06,CHN,SFN,4,3,2021
2021-06-07,MIA,BOS,3,5,2021
2021-06-07,KCA,ANA,3,8,2021
2021-06-07,CHN,SDN,4,9,2021
2021-06-08,SFN,TEX,9,4,2021
2021-06-08,WAS,TBA,1,3,2021
2021-06-08,ARI,OAK,2,5,2021
2021-06-08,NYA,MIN,8,4,2021
2021-06-08,SEA,DET,3,5,2021
2021-06-08,TOR,CHA,1,6,2021
2021-06-08,HOU,BOS,7,1,2021
2021-06-08,CLE,SLN,10,1,2021
2021-06-08,KCA,ANA,1,8,2021
2021-06-08,CHN,SDN,7,1,2021
2021-06-08,LAN,PIT,5,3,2021
2021-06-08,ATL,PHI,9,5,2021
2021-06-08,COL,MIA,2,6,2021
2021-06-08,MIL,CIN,5,1,2021
2021-06-08,NYN,BAL,3,10,2021
2021-06-09,SFN,TEX,3,4,2021
2021-06-09,WAS,TBA,9,7,2021
2021-06-09,ARI,OAK,0,4,2021
2021-06-09,SEA,DET,9,6,2021
2021-06-09,TOR,CHA,6,2,2021
2021-06-09,HOU,BOS,8,3,2021
2021-06-09,NYN,BAL,14,1,2021
2021-06-09,NYA,MIN,9,6,2021
2021-06-09,CLE,SLN,2,8,2021
2021-06-09,CHN,SDN,3,1,2021
2021-06-09,LAN,PIT,2,1,2021
2021-06-09,ATL,PHI,1,2,2021
2021-06-09,COL,MIA,4,3,2021
2021-06-09,MIL,CIN,3,7,2021
2021-06-09,KCA,ANA,1,6,2021
2021-06-10,KCA,OAK,6,1,2021
2021-06-10,NYA,MIN,5,7,2021
2021-06-10,SEA,DET,3,8,2021
2021-06-10,TOR,CHA,2,5,2021
2021-06-10,HOU,BOS,8,12,2021
2021-06-10,ATL,PHI,3,4,2021
2021-06-10,COL,MIA,4,11,2021
2021-06-10,MIL,CIN,7,2,2021
2021-06-10,LAN,PIT,6,3,2021
2021-06-11,TOR,BOS,5,6,2021
2021-06-11,KCA,OAK,3,4,2021
2021-06-11,HOU,MIN,6,4,2021
2021-06-11,BAL,TBA,2,4,2021
2021-06-11,CHA,DET,5,4,2021
2021-06-11,SEA,CLE,0,7,2021
2021-06-11,SFN,WAS,1,0,2021
2021-06-11,COL,CIN,5,11,2021
2021-06-11,PIT,MIL,4,7,2021
2021-06-11,ATL,MIA,3,4,2021
2021-06-11,TEX,LAN,1,12,2021
2021-06-11,SLN,CHN,5,8,2021
2021-06-11,ANA,ARI,6,5,2021
2021-06-11,SDN,NYN,2,3,2021
2021-06-12,BAL,TBA,4,5,2021
2021-06-12,KCA,OAK,2,11,2021
2021-06-12,HOU,MIN,2,5,2021
2021-06-12,CHA,DET,15,2,2021
2021-06-12,SEA,CLE,4,5,2021
2021-06-12,TOR,BOS,7,2,2021
2021-06-12,SFN,WAS,2,1,2021
2021-06-12,SFN,WAS,0,2,2021
2021-06-12,SDN,NYN,1,4,2021
2021-06-12,PIT,MIL,4,7,2021
2021-06-12,ATL,MIA,2,4,2021
2021-06-12,TEX,LAN,12,1,2021
2021-06-12,COL,CIN,3,10,2021
2021-06-12,SLN,CHN,2,7,2021
2021-06-12,ANA,ARI,8,7,2021
2021-06-12,NYA,PHI,7,8,2021
2021-06-13,TOR,BOS,18,4,2021
2021-06-13,KCA,OAK,3,6,2021
2021-06-13,HOU,MIN,14,3,2021
2021-06-13,CHA,DET,4,1,2021
2021-06-13,SEA,CLE,6,2,2021
2021-06-13,BAL,TBA,1,7,2021
2021-06-13,SFN,WAS,0,5,2021
2021-06-13,ATL,MIA,6,4,2021
2021-06-13,SDN,NYN,7,3,2021
2021-06-13,PIT,MIL,2,5,2021
2021-06-13,TEX,LAN,3,5,2021
2021-06-13,COL,CIN,2,6,2021
2021-06-13,SLN,CHN,0,2,2021
2021-06-13,ANA,ARI,10,3,2021
2021-06-13,NYA,PHI,0,7,2021
2021-06-14,MIN,SEA,3,4,2021
2021-06-14,ANA,OAK,5,8,2021
2021-06-14,DET,KCA,10,3,2021
2021-06-14,BAL,CLE,3,4,2021
2021-06-14,TBA,CHA,5,2,2021
2021-06-14,TOR,BOS,1,2,2021
2021-06-14,PIT,WAS,2,3,2021
2021-06-14,MIA,SLN,2,4,2021
2021-06-14,ARI,SFN,2,5,2021
2021-06-14,CHN,NYN,2,5,2021
2021-06-14,CIN,MIL,10,2,2021
2021-06-14,PHI,LAN,1,3,2021
2021-06-14,SDN,COL,2,3,2021
2021-06-15,NYA,TOR,6,5,2021
2021-06-15,ANA,OAK,4,6,2021
2021-06-15,DET,KCA,4,3,2021
2021-06-15,TEX,HOU,3,6,2021
2021-06-15,BAL,CLE,2,7,2021
2021-06-15,TBA,CHA,0,3,2021
2021-06-15,PIT,WAS,1,8,2021
2021-06-15,MIN,SEA,0,10,2021
2021-06-15,ARI,SFN,8,9,2021
2021-06-15,CHN,NYN,2,3,2021
2021-06-15,CIN,MIL,2,1,2021
2021-06-15,PHI,LAN,3,5,2021
2021-06-15,SDN,COL,4,8,2021
2021-06-15,BOS,ATL,10,8,2021
2021-06-15,MIA,SLN,1,2,2021
2021-06-16,NYA,TOR,3,2,2021
2021-06-16,MIN,SEA,7,2,2021
2021-06-16,DET,KCA,6,5,2021
2021-06-16,TEX,HOU,4,8,2021
2021-06-16,BAL,CLE,7,8,2021
